method,repeat,metric,value
Random Convex MDT_t2,61,ari,0.5591856060606061
Random Convex MDT_t2,62,chs,6.0629929800721625
Random Convex MDT_t2,62,ami,0.743603207171619
Random Convex MDT_t2,62,ari,0.4887911400884205
Random Convex MDT_t2,63,chs,5.95547879074719
Random Convex MDT_t2,63,ami,0.7772953884755246
Random Convex MDT_t2,63,ari,0.6021153652712011
Random Convex MDT_t2,64,chs,6.018911826909784
Random Convex MDT_t2,64,ami,0.760871926074366
Random Convex MDT_t2,64,ari,0.5449200002762183
Random Convex MDT_t2,65,chs,6.025550035883551
Random Convex MDT_t2,65,ami,0.7564179334403597
Random Convex MDT_t2,65,ari,0.5358065297747625
Random Convex MDT_t2,66,chs,5.903261512437861
Random Convex MDT_t2,66,ami,0.7517635959899864
Random Convex MDT_t2,66,ari,0.5342589426167841
Random Convex MDT_t2,67,chs,5.950119493586712
Random Convex MDT_t2,67,ami,0.7715062660352808
Random Convex MDT_t2,67,ari,0.5454087382701162
Random Convex MDT_t2,68,chs,6.003987102068345
Random Convex MDT_t2,68,ami,0.7596013284238958
Random Convex MDT_t2,68,ari,0.5538421776559078
Random Convex MDT_t2,69,chs,5.97230596752947
Random Convex MDT_t2,69,ami,0.756795733787288
Random Convex MDT_t2,69,ari,0.5492942254812099
Random Convex MDT_t2,70,chs,6.075068874933619
Random Convex MDT_t2,70,ami,0.7427422947118044
Random Convex MDT_t2,70,ari,0.4357448096752447
Random Convex MDT_t2,71,chs,6.025291767120338
Random Convex MDT_t2,71,ami,0.7566264472606704
Random Convex MDT_t2,71,ari,0.5210947065890368
Random Convex MDT_t2,72,chs,5.999381931006771
Random Convex MDT_t2,72,ami,0.7478121211341413
Random Convex MDT_t2,72,ari,0.5080539834566826
Random Convex MDT_t2,73,chs,5.98820881302555
Random Convex MDT_t2,73,ami,0.7595421885654754
Random Convex MDT_t2,73,ari,0.5643503770494753
Random Convex MDT_t2,74,chs,5.923984686602292
Random Convex MDT_t2,74,ami,0.7344331567653957
Random Convex MDT_t2,74,ari,0.5248198544658016
Random Convex MDT_t2,75,chs,6.042131343883526
Random Convex MDT_t2,75,ami,0.7523738853925935
Random Convex MDT_t2,75,ari,0.5374769456488264
Random Convex MDT_t2,76,chs,5.942976393424163
Random Convex MDT_t2,76,ami,0.74715891529724
Random Convex MDT_t2,76,ari,0.5067678342447747
Random Convex MDT_t2,77,chs,5.948875449508736
Random Convex MDT_t2,77,ami,0.7499182271523015
Random Convex MDT_t2,77,ari,0.5409445224719102
Random Convex MDT_t2,78,chs,5.992802424043267
Random Convex MDT_t2,78,ami,0.7331359521062152
Random Convex MDT_t2,78,ari,0.4972404602483261
Random Convex MDT_t2,79,chs,5.978701629236957
Random Convex MDT_t2,79,ami,0.784632063189118
Random Convex MDT_t2,79,ari,0.6167364825308772
Random Convex MDT_t2,80,chs,6.048240137625324
Random Convex MDT_t2,80,ami,0.788199921372281
Random Convex MDT_t2,80,ari,0.5239646185436739
Random Convex MDT_t2,81,chs,5.991657341843042
