method,repeat,metric,value
Random Convex MDT_t1,94,ari,0.6781503744986827
Random Convex MDT_t1,95,chs,5.487352482003704
Random Convex MDT_t1,95,ami,0.8815356569726706
Random Convex MDT_t1,95,ari,0.8284299297579059
Random Convex MDT_t1,96,chs,5.440778833522792
Random Convex MDT_t1,96,ami,0.8498391279229432
Random Convex MDT_t1,96,ari,0.7729877301840794
Random Convex MDT_t1,97,chs,5.428377726103755
Random Convex MDT_t1,97,ami,0.8494191200727551
Random Convex MDT_t1,97,ari,0.741832370821779
Random Convex MDT_t1,98,chs,5.3887441837305134
Random Convex MDT_t1,98,ami,0.790184849595771
Random Convex MDT_t1,98,ari,0.696833558738444
Random Convex MDT_t1,99,chs,5.376347933175999
Random Convex MDT_t1,99,ami,0.8086915599231767
Random Convex MDT_t1,99,ari,0.7139806642916567
Random Convex MDT_t2,0,chs,5.38031563800845
Random Convex MDT_t2,0,ami,0.8080912374303633
Random Convex MDT_t2,0,ari,0.7002886375479438
Random Convex MDT_t2,1,chs,5.407585578435914
Random Convex MDT_t2,1,ami,0.8144098815472229
Random Convex MDT_t2,1,ari,0.6869455858283643
Random Convex MDT_t2,2,chs,5.384339986852399
Random Convex MDT_t2,2,ami,0.8033038973847179
Random Convex MDT_t2,2,ari,0.6633308351748951
Random Convex MDT_t2,3,chs,5.3784567515296855
Random Convex MDT_t2,3,ami,0.8128163143742341
Random Convex MDT_t2,3,ari,0.6768104101912478
Random Convex MDT_t2,4,chs,5.384927574862389
Random Convex MDT_t2,4,ami,0.8156030606283585
Random Convex MDT_t2,4,ari,0.7228510137469486
Random Convex MDT_t2,5,chs,5.446658158208158
Random Convex MDT_t2,5,ami,0.8370852620155439
Random Convex MDT_t2,5,ari,0.7593698862869666
Random Convex MDT_t2,6,chs,5.444432217519772
Random Convex MDT_t2,6,ami,0.8096527111394577
Random Convex MDT_t2,6,ari,0.7064612767315595
Random Convex MDT_t2,7,chs,5.409892998575068
Random Convex MDT_t2,7,ami,0.8279455399283716
Random Convex MDT_t2,7,ari,0.703736101797652
Random Convex MDT_t2,8,chs,5.501481326083627
Random Convex MDT_t2,8,ami,0.8802293481391942
Random Convex MDT_t2,8,ari,0.7970324537649811
Random Convex MDT_t2,9,chs,5.453257823453039
Random Convex MDT_t2,9,ami,0.8436030896173379
Random Convex MDT_t2,9,ari,0.7473775414192622
Random Convex MDT_t2,10,chs,5.36960002694078
Random Convex MDT_t2,10,ami,0.8327452631988177
Random Convex MDT_t2,10,ari,0.7334495626775024
Random Convex MDT_t2,11,chs,5.490006641447341
Random Convex MDT_t2,11,ami,0.895373647399111
Random Convex MDT_t2,11,ari,0.8191304933439564
Random Convex MDT_t2,12,chs,5.45001606851361
Random Convex MDT_t2,12,ami,0.8528720988977267
Random Convex MDT_t2,12,ari,0.7778340657667676
Random Convex MDT_t2,13,chs,5.466456187338288
Random Convex MDT_t2,13,ami,0.8539687487171794
Random Convex MDT_t2,13,ari,0.7595595991424433
Random Convex MDT_t2,14,chs,5.37955247229144
Random Convex MDT_t2,14,ami,0.825963501667433
Random Convex MDT_t2,14,ari,0.705035212661245
Random Convex MDT_t2,15,chs,5.281885805658205
Random Convex MDT_t2,15,ami,0.7926703494748144
Random Convex MDT_t2,15,ari,0.6560964841552067
Random Convex MDT_t2,16,chs,5.465631122575072
Random Convex MDT_t2,16,ami,0.8533083699267476
Random Convex MDT_t2,16,ari,0.7787269008803825
Random Convex MDT_t2,17,chs,5.447773913256491
Random Convex MDT_t2,17,ami,0.8352525866419986
Random Convex MDT_t2,17,ari,0.7626460034797462
Random Convex MDT_t2,18,chs,5.4529482044966775
Random Convex MDT_t2,18,ami,0.8802151160606103
Random Convex MDT_t2,18,ari,0.8008840162275097
Random Convex MDT_t2,19,chs,5.4534337140932765
Random Convex MDT_t2,19,ami,0.8547978730872023
Random Convex MDT_t2,19,ari,0.7823382410920259
Random Convex MDT_t2,20,chs,5.383647858203363
Random Convex MDT_t2,20,ami,0.807498576199231
Random Convex MDT_t2,20,ari,0.6912115969591984
Random Convex MDT_t2,21,chs,5.391622691934714
Random Convex MDT_t2,21,ami,0.8370303804743531
Random Convex MDT_t2,21,ari,0.7109552773685143
Random Convex MDT_t2,22,chs,5.434012998413067
Random Convex MDT_t2,22,ami,0.8331021346345381
Random Convex MDT_t2,22,ari,0.7490515245924743
Random Convex MDT_t2,23,chs,5.50645877686328
Random Convex MDT_t2,23,ami,0.8835416663078954
Random Convex MDT_t2,23,ari,0.8028176495800212
Random Convex MDT_t2,24,chs,5.47073219664226
Random Convex MDT_t2,24,ami,0.8715722923729305
Random Convex MDT_t2,24,ari,0.8194765584516196
Random Convex MDT_t2,25,chs,5.479542879033922
Random Convex MDT_t2,25,ami,0.8616563722737068
Random Convex MDT_t2,25,ari,0.7664235657170431
Random Convex MDT_t2,26,chs,5.466896450841696
Random Convex MDT_t2,26,ami,0.8786289632891663
Random Convex MDT_t2,26,ari,0.8298293772315407
Random Convex MDT_t2,27,chs,5.487168292343615
Random Convex MDT_t2,27,ami,0.8604684420269434
Random Convex MDT_t2,27,ari,0.7658020118833753
Random Convex MDT_t2,28,chs,5.487679610702339
Random Convex MDT_t2,28,ami,0.8685028250490581
Random Convex MDT_t2,28,ari,0.786442521585635
Random Convex MDT_t2,29,chs,5.2688552938466096
Random Convex MDT_t2,29,ami,0.8117351510486781
Random Convex MDT_t2,29,ari,0.6821759894624063
Random Convex MDT_t2,30,chs,5.282744768251228
Random Convex MDT_t2,30,ami,0.785914144431591
Random Convex MDT_t2,30,ari,0.6422573882158557
Random Convex MDT_t2,31,chs,5.474711814541965
Random Convex MDT_t2,31,ami,0.8563793004937085
Random Convex MDT_t2,31,ari,0.7860248550094621
Random Convex MDT_t2,32,chs,5.461891845296659
Random Convex MDT_t2,32,ami,0.8436009045127182
Random Convex MDT_t2,32,ari,0.764842857581051
Random Convex MDT_t2,33,chs,5.435240861491034
Random Convex MDT_t2,33,ami,0.8311013130722713
Random Convex MDT_t2,33,ari,0.7316650180489076
Random Convex MDT_t2,34,chs,5.388085361518115
Random Convex MDT_t2,34,ami,0.7961956992189051
Random Convex MDT_t2,34,ari,0.6542469313043106
Random Convex MDT_t2,35,chs,5.446587227015699
Random Convex MDT_t2,35,ami,0.8395219644694797
Random Convex MDT_t2,35,ari,0.7501854143931085
Random Convex MDT_t2,36,chs,5.377758905718238
Random Convex MDT_t2,36,ami,0.8320547265041088
Random Convex MDT_t2,36,ari,0.7243738035733025
Random Convex MDT_t2,37,chs,5.404208986694271
Random Convex MDT_t2,37,ami,0.8278450800567251
Random Convex MDT_t2,37,ari,0.7452322371437131
Random Convex MDT_t2,38,chs,5.4193125024922955
Random Convex MDT_t2,38,ami,0.8242767946243666
Random Convex MDT_t2,38,ari,0.7334906734149066
Random Convex MDT_t2,39,chs,5.451083850625911
Random Convex MDT_t2,39,ami,0.85197124629783
Random Convex MDT_t2,39,ari,0.7573593870136088
Random Convex MDT_t2,40,chs,5.431882610391557
Random Convex MDT_t2,40,ami,0.8139240520507441
Random Convex MDT_t2,40,ari,0.7036279771322946
Random Convex MDT_t2,41,chs,5.480026230553214
Random Convex MDT_t2,41,ami,0.874053225252909
Random Convex MDT_t2,41,ari,0.7926280183660378
Random Convex MDT_t2,42,chs,5.472497081029445
Random Convex MDT_t2,42,ami,0.8579696203475738
Random Convex MDT_t2,42,ari,0.7908782677472268
Random Convex MDT_t2,43,chs,5.439764250634511
Random Convex MDT_t2,43,ami,0.8438330590211873
Random Convex MDT_t2,43,ari,0.7645807980076285
Random Convex MDT_t2,44,chs,5.464361042030017
Random Convex MDT_t2,44,ami,0.845373536751771
Random Convex MDT_t2,44,ari,0.7700797813027467
Random Convex MDT_t2,45,chs,5.461406531080371
