method,repeat,metric,value
Random Convex MDT_t1,85,chs,3.6186321076518086
Random Convex MDT_t1,85,ami,0.6441803229689259
Random Convex MDT_t1,85,ari,0.584798932977881
Random Convex MDT_t1,86,chs,3.489447259070461
Random Convex MDT_t1,86,ami,0.584890480484532
Random Convex MDT_t1,86,ari,0.49223230730946715
Random Convex MDT_t1,87,chs,3.5866425820024674
Random Convex MDT_t1,87,ami,0.5587883525453394
Random Convex MDT_t1,87,ari,0.46233040322695323
Random Convex MDT_t1,88,chs,3.604545889246692
Random Convex MDT_t1,88,ami,0.6260438920105382
Random Convex MDT_t1,88,ari,0.5686765538247418
Random Convex MDT_t1,89,chs,3.5972148978824534
Random Convex MDT_t1,89,ami,0.626596946849936
Random Convex MDT_t1,89,ari,0.5765299663951571
Random Convex MDT_t1,90,chs,3.6174191218580014
Random Convex MDT_t1,90,ami,0.587009159050697
Random Convex MDT_t1,90,ari,0.47759704223490096
Random Convex MDT_t1,91,chs,3.5665861865903135
Random Convex MDT_t1,91,ami,0.6149600385016352
Random Convex MDT_t1,91,ari,0.5688108463263488
Random Convex MDT_t1,92,chs,3.5239683038467624
Random Convex MDT_t1,92,ami,0.6160452520528499
Random Convex MDT_t1,92,ari,0.511300911604275
Random Convex MDT_t1,93,chs,3.545186707802353
Random Convex MDT_t1,93,ami,0.5675704140538109
Random Convex MDT_t1,93,ari,0.4782622582941561
Random Convex MDT_t1,94,chs,3.6404894399051675
Random Convex MDT_t1,94,ami,0.6006215649765073
Random Convex MDT_t1,94,ari,0.48170561812419943
Random Convex MDT_t1,95,chs,3.5294711391241207
Random Convex MDT_t1,95,ami,0.6325413746038613
Random Convex MDT_t1,95,ari,0.5354230851494315
Random Convex MDT_t1,96,chs,3.5871290009897194
Random Convex MDT_t1,96,ami,0.6496336644545055
Random Convex MDT_t1,96,ari,0.5817891396123209
Random Convex MDT_t1,97,chs,3.515878490327225
Random Convex MDT_t1,97,ami,0.5555629564128874
Random Convex MDT_t1,97,ari,0.5237707145867997
Random Convex MDT_t1,98,chs,3.615922074471492
Random Convex MDT_t1,98,ami,0.6459105091190858
Random Convex MDT_t1,98,ari,0.5871020445943845
Random Convex MDT_t1,99,chs,3.5973399222874884
Random Convex MDT_t1,99,ami,0.6268754570077794
Random Convex MDT_t1,99,ari,0.5762992715396431
Random Convex MDT_t2,0,chs,3.5831495387479975
Random Convex MDT_t2,0,ami,0.6140193692212409
Random Convex MDT_t2,0,ari,0.4953479482182875
Random Convex MDT_t2,1,chs,3.632008016520874
Random Convex MDT_t2,1,ami,0.5979502610779343
Random Convex MDT_t2,1,ari,0.4799964549369038
Random Convex MDT_t2,2,chs,3.6089974834731513
Random Convex MDT_t2,2,ami,0.6484807601555593
Random Convex MDT_t2,2,ari,0.5887648799561519
Random Convex MDT_t2,3,chs,3.611653529854033
Random Convex MDT_t2,3,ami,0.5820883971222265
Random Convex MDT_t2,3,ari,0.49631855037104483
Random Convex MDT_t2,4,chs,3.6288629186438364
Random Convex MDT_t2,4,ami,0.5955250095519726
Random Convex MDT_t2,4,ari,0.4805137167573516
Random Convex MDT_t2,5,chs,3.5218506474924762
Random Convex MDT_t2,5,ami,0.6081833973665894
Random Convex MDT_t2,5,ari,0.5571832443176518
Random Convex MDT_t2,6,chs,3.6074344567042402
Random Convex MDT_t2,6,ami,0.6265227058092886
Random Convex MDT_t2,6,ari,0.5734383223664253
Random Convex MDT_t2,7,chs,3.616335681858466
Random Convex MDT_t2,7,ami,0.6496485215652614
Random Convex MDT_t2,7,ari,0.5886673197815485
Random Convex MDT_t2,8,chs,3.6191582523558865
Random Convex MDT_t2,8,ami,0.644925427077069
Random Convex MDT_t2,8,ari,0.588994220673986
Random Convex MDT_t2,9,chs,3.642453596361664
Random Convex MDT_t2,9,ami,0.5998388035309404
Random Convex MDT_t2,9,ari,0.4848735389554292
Random Convex MDT_t2,10,chs,3.620362956714874
Random Convex MDT_t2,10,ami,0.5803391819804771
Random Convex MDT_t2,10,ari,0.4654471065529058
Random Convex MDT_t2,11,chs,3.6061324938046115
Random Convex MDT_t2,11,ami,0.6380818531040109
Random Convex MDT_t2,11,ari,0.5807932418091531
Random Convex MDT_t2,12,chs,3.627891712370302
Random Convex MDT_t2,12,ami,0.6443660253102387
Random Convex MDT_t2,12,ari,0.5893477442905867
Random Convex MDT_t2,13,chs,3.622344590876461
Random Convex MDT_t2,13,ami,0.5925427952548079
Random Convex MDT_t2,13,ari,0.47731958187160073
Random Convex MDT_t2,14,chs,3.6000633971485976
Random Convex MDT_t2,14,ami,0.6313003536393539
Random Convex MDT_t2,14,ari,0.5773218964718703
Random Convex MDT_t2,15,chs,3.5752840291338948
Random Convex MDT_t2,15,ami,0.6127655441814995
Random Convex MDT_t2,15,ari,0.509756684228888
Random Convex MDT_t2,16,chs,3.54165702829162
Random Convex MDT_t2,16,ami,0.6779397121845138
Random Convex MDT_t2,16,ari,0.6991338295636953
Random Convex MDT_t2,17,chs,3.572757297644935
Random Convex MDT_t2,17,ami,0.5399089803096334
Random Convex MDT_t2,17,ari,0.4961143119987132
Random Convex MDT_t2,18,chs,3.5388991366426943
Random Convex MDT_t2,18,ami,0.6134163864614732
Random Convex MDT_t2,18,ari,0.548267936928442
Random Convex MDT_t2,19,chs,3.5671618110920753
Random Convex MDT_t2,19,ami,0.5356757780609928
Random Convex MDT_t2,19,ari,0.41735524533208035
Random Convex MDT_t2,20,chs,3.5975245706617613
Random Convex MDT_t2,20,ami,0.631171202879056
Random Convex MDT_t2,20,ari,0.5744192582985944
Random Convex MDT_t2,21,chs,3.560067406262805
Random Convex MDT_t2,21,ami,0.6133424245867254
Random Convex MDT_t2,21,ari,0.5493501526392552
Random Convex MDT_t2,22,chs,3.6050507668530174
Random Convex MDT_t2,22,ami,0.6257680859875907
Random Convex MDT_t2,22,ari,0.5749070783919109
Random Convex MDT_t2,23,chs,3.6403005299695046
Random Convex MDT_t2,23,ami,0.5990114979582157
Random Convex MDT_t2,23,ari,0.481977555548569
Random Convex MDT_t2,24,chs,3.6090648690457314
Random Convex MDT_t2,24,ami,0.6035048776152364
Random Convex MDT_t2,24,ari,0.5025760528483222
Random Convex MDT_t2,25,chs,3.6039474500719795
Random Convex MDT_t2,25,ami,0.6317269870027303
Random Convex MDT_t2,25,ari,0.575354683933435
Random Convex MDT_t2,26,chs,3.608598296419027
Random Convex MDT_t2,26,ami,0.6042104885465199
Random Convex MDT_t2,26,ari,0.48819775802420373
Random Convex MDT_t2,27,chs,3.596983222804561
Random Convex MDT_t2,27,ami,0.6417387860593358
Random Convex MDT_t2,27,ari,0.5834600425951202
Random Convex MDT_t2,28,chs,3.618787104497956
Random Convex MDT_t2,28,ami,0.6492622487691803
Random Convex MDT_t2,28,ari,0.5867717742645151
Random Convex MDT_t2,29,chs,3.6400204746819136
Random Convex MDT_t2,29,ami,0.6014989206300181
Random Convex MDT_t2,29,ari,0.4848092980868621
