method,repeat,metric,value
Random Convex MDT_t3,21,ari,0.4753956673998096
Random Convex MDT_t3,22,ami,0.6017817735605432
Random Convex MDT_t3,22,ari,0.4636180785039587
Random Convex MDT_t3,23,ami,0.5907262789182616
Random Convex MDT_t3,23,ari,0.38843199429485875
Random Convex MDT_t3,24,ami,0.6284658773132985
Random Convex MDT_t3,24,ari,0.4719462183132945
Random Convex MDT_t3,25,ami,0.6076951022979947
Random Convex MDT_t3,25,ari,0.38516346997965023
Random Convex MDT_t3,26,ami,0.6029870375002067
Random Convex MDT_t3,26,ari,0.41505409234057195
Random Convex MDT_t3,27,ami,0.6268819609541472
Random Convex MDT_t3,27,ari,0.4720546005275572
Random Convex MDT_t3,28,ami,0.595978702455858
Random Convex MDT_t3,28,ari,0.38695650915179414
Random Convex MDT_t3,29,ami,0.6277964280379782
Random Convex MDT_t3,29,ari,0.4753256761741719
Random Convex MDT_t3,30,ami,0.6274927462613674
Random Convex MDT_t3,30,ari,0.47191815421264494
Random Convex MDT_t3,31,ami,0.6192978457998987
Random Convex MDT_t3,31,ari,0.4629601650028815
Random Convex MDT_t3,32,ami,0.6093080754246591
Random Convex MDT_t3,32,ari,0.42329293317878647
Random Convex MDT_t3,33,ami,0.5333745710501437
Random Convex MDT_t3,33,ari,0.3017865549198097
Random Convex MDT_t3,34,ami,0.6068595647284651
Random Convex MDT_t3,34,ari,0.43784504695977894
Random Convex MDT_t3,35,ami,0.6293351332816289
Random Convex MDT_t3,35,ari,0.4731250259689232
Random Convex MDT_t3,36,ami,0.6284904767672332
Random Convex MDT_t3,36,ari,0.4744611989250303
Random Convex MDT_t3,37,ami,0.5900198265684565
Random Convex MDT_t3,37,ari,0.39775153944502173
Random Convex MDT_t3,38,ami,0.6035960405035232
Random Convex MDT_t3,38,ari,0.4089200482095411
Random Convex MDT_t3,39,ami,0.628313580544038
Random Convex MDT_t3,39,ari,0.47408123104891714
Random Convex MDT_t3,40,ami,0.6285939193851923
Random Convex MDT_t3,40,ari,0.47258264122704857
Random Convex MDT_t3,41,ami,0.6189362517268275
Random Convex MDT_t3,41,ari,0.4355142473434773
Random Convex MDT_t3,42,ami,0.5857951068633995
Random Convex MDT_t3,42,ari,0.38581715949984347
Random Convex MDT_t3,43,ami,0.6051000925872058
Random Convex MDT_t3,43,ari,0.39479871859640403
Random Convex MDT_t3,44,ami,0.6273633553548913
Random Convex MDT_t3,44,ari,0.4707650961323619
Random Convex MDT_t3,45,ami,0.6272722109309519
Random Convex MDT_t3,45,ari,0.4720091476448641
Random Convex MDT_t3,46,ami,0.6146211065738684
Random Convex MDT_t3,46,ari,0.42951194274073956
Random Convex MDT_t3,47,ami,0.6192277929145827
Random Convex MDT_t3,47,ari,0.463658308071015
Random Convex MDT_t3,48,ami,0.616494189891515
Random Convex MDT_t3,48,ari,0.4308593652891069
Random Convex MDT_t3,49,ami,0.5992659559682545
Random Convex MDT_t3,49,ari,0.4628756598309679
Random Convex MDT_t3,50,ami,0.6264255543902599
Random Convex MDT_t3,50,ari,0.4754756896496739
Random Convex MDT_t3,51,ami,0.6252441125892916
Random Convex MDT_t3,51,ari,0.47094750107231653
Random Convex MDT_t3,52,ami,0.6141497706816129
Random Convex MDT_t3,52,ari,0.42904848124250816
Random Convex MDT_t3,53,ami,0.6073690424306945
Random Convex MDT_t3,53,ari,0.4229826878455529
Random Convex MDT_t3,54,ami,0.6260113300717569
Random Convex MDT_t3,54,ari,0.4696265203660492
Random Convex MDT_t3,55,ami,0.6132152897052866
Random Convex MDT_t3,55,ari,0.45321610507156435
Random Convex MDT_t3,56,ami,0.6170458413608441
Random Convex MDT_t3,56,ari,0.4341560768722585
Random Convex MDT_t3,57,ami,0.6276648377904461
Random Convex MDT_t3,57,ari,0.4753590558212602
Random Convex MDT_t3,58,ami,0.6280199857334409
Random Convex MDT_t3,58,ari,0.47181249654812646
Random Convex MDT_t3,59,ami,0.6252489918173212
Random Convex MDT_t3,59,ari,0.46969844956897505
Random Convex MDT_t3,60,ami,0.5750009770016091
Random Convex MDT_t3,60,ari,0.3849762851195823
Random Convex MDT_t3,61,ami,0.5768760435676282
Random Convex MDT_t3,61,ari,0.38906204658052745
Random Convex MDT_t3,62,ami,0.5907851296550698
Random Convex MDT_t3,62,ari,0.4064015070726707
Random Convex MDT_t3,63,ami,0.6179788714218335
Random Convex MDT_t3,63,ari,0.4340711883715734
Random Convex MDT_t3,64,ami,0.6052149855080672
Random Convex MDT_t3,64,ari,0.42541171909194275
Random Convex MDT_t3,65,ami,0.6039748222732315
Random Convex MDT_t3,65,ari,0.41044133790943643
Random Convex MDT_t3,66,ami,0.6267010214061265
Random Convex MDT_t3,66,ari,0.47174098180268764
Random Convex MDT_t3,67,ami,0.6287317280600299
Random Convex MDT_t3,67,ari,0.474604294589259
Random Convex MDT_t3,68,ami,0.5914409502340706
