method,repeat,metric,value
Random Convex MDT_t2,39,chs,5.196322872438103
Random Convex MDT_t2,39,ami,0.5841439854014213
Random Convex MDT_t2,39,ari,0.40758782974858604
Random Convex MDT_t2,40,chs,5.151780954634336
Random Convex MDT_t2,40,ami,0.589686521485718
Random Convex MDT_t2,40,ari,0.4181727117158479
Random Convex MDT_t2,41,chs,5.131584973337072
Random Convex MDT_t2,41,ami,0.5908420463962469
Random Convex MDT_t2,41,ari,0.4253003159755571
Random Convex MDT_t2,42,chs,5.123668406605138
Random Convex MDT_t2,42,ami,0.5911872065227315
Random Convex MDT_t2,42,ari,0.3964148296851073
Random Convex MDT_t2,43,chs,5.17620560961588
Random Convex MDT_t2,43,ami,0.5700754762261728
Random Convex MDT_t2,43,ari,0.38903380285458217
Random Convex MDT_t2,44,chs,5.133007871582666
Random Convex MDT_t2,44,ami,0.5633808551652878
Random Convex MDT_t2,44,ari,0.40290426826709197
Random Convex MDT_t2,45,chs,5.188692487030661
Random Convex MDT_t2,45,ami,0.5714920348472738
Random Convex MDT_t2,45,ari,0.4090028299388008
Random Convex MDT_t2,46,chs,5.136053318282863
Random Convex MDT_t2,46,ami,0.592543051864395
Random Convex MDT_t2,46,ari,0.4281562443508128
Random Convex MDT_t2,47,chs,5.155265266564849
Random Convex MDT_t2,47,ami,0.5833854839180516
Random Convex MDT_t2,47,ari,0.41228249465178707
Random Convex MDT_t2,48,chs,5.113916154986068
Random Convex MDT_t2,48,ami,0.5758851978470292
Random Convex MDT_t2,48,ari,0.39970555262909085
Random Convex MDT_t2,49,chs,5.170184313936467
Random Convex MDT_t2,49,ami,0.5772476728932906
Random Convex MDT_t2,49,ari,0.4257800859903793
Random Convex MDT_t2,50,chs,5.145831034141331
Random Convex MDT_t2,50,ami,0.5764485208880665
Random Convex MDT_t2,50,ari,0.3756135104785697
Random Convex MDT_t2,51,chs,5.17877319117783
Random Convex MDT_t2,51,ami,0.5885571019961171
Random Convex MDT_t2,51,ari,0.40339796122326604
Random Convex MDT_t2,52,chs,5.00475530752956
Random Convex MDT_t2,52,ami,0.5354199394859727
Random Convex MDT_t2,52,ari,0.40452848822854487
Random Convex MDT_t2,53,chs,5.128668420078491
Random Convex MDT_t2,53,ami,0.566197504920865
Random Convex MDT_t2,53,ari,0.39656905263447745
Random Convex MDT_t2,54,chs,5.1299362372873505
Random Convex MDT_t2,54,ami,0.5860945364526523
Random Convex MDT_t2,54,ari,0.38484193495380026
Random Convex MDT_t2,55,chs,5.164143489077166
Random Convex MDT_t2,55,ami,0.5884418327092932
Random Convex MDT_t2,55,ari,0.41594956003602856
Random Convex MDT_t2,56,chs,4.9372776924653605
Random Convex MDT_t2,56,ami,0.5403110586029296
Random Convex MDT_t2,56,ari,0.39055217300020995
Random Convex MDT_t2,57,chs,5.176717584659978
Random Convex MDT_t2,57,ami,0.5829404501837729
Random Convex MDT_t2,57,ari,0.38226812505557883
Random Convex MDT_t2,58,chs,5.129772693688511
Random Convex MDT_t2,58,ami,0.560971589643322
Random Convex MDT_t2,58,ari,0.39402139972521755
Random Convex MDT_t2,59,chs,5.140660483372556
Random Convex MDT_t2,59,ami,0.5870363232024247
Random Convex MDT_t2,59,ari,0.4025650255302697
Random Convex MDT_t2,60,chs,4.8507908164834
Random Convex MDT_t2,60,ami,0.5481242093349594
Random Convex MDT_t2,60,ari,0.3255737444554107
Random Convex MDT_t2,61,chs,5.178773191177831
Random Convex MDT_t2,61,ami,0.5885571019961173
Random Convex MDT_t2,61,ari,0.40339796122326604
Random Convex MDT_t2,62,chs,5.201786393212224
Random Convex MDT_t2,62,ami,0.5884418327092934
Random Convex MDT_t2,62,ari,0.41594956003602856
Random Convex MDT_t2,63,chs,5.036440964965383
Random Convex MDT_t2,63,ami,0.5387807369745026
Random Convex MDT_t2,63,ari,0.4073358790911352
Random Convex MDT_t2,64,chs,5.174040518341393
Random Convex MDT_t2,64,ami,0.5758851978470291
Random Convex MDT_t2,64,ari,0.39970555262909085
Random Convex MDT_t2,65,chs,5.135896183690439
Random Convex MDT_t2,65,ami,0.5940220264879653
Random Convex MDT_t2,65,ari,0.41134751773049644
Random Convex MDT_t2,66,chs,5.1206902661728755
